1746270056.242857,-0.0019435528665781021,0.0017097629606723785,0.0027701854705810547,-0.001895158551633358,0.002830912359058857,-0.00136002735234797,DESK
1746270056.243048,0.0014714710414409637,-0.0001530759036540985,0.006448626518249512,-0.0024854084476828575,0.00014961231499910355,-0.00015126331709325314,DESK
1746270056.2431011,-0.0004817638546228409,0.001773543655872345,0.004053831100463867,-0.001821412006393075,-0.0005064011202193797,-0.000903416657820344,DESK
1746270056.24314,-0.001460811123251915,0.0009478181600570679,0.004588484764099121,-0.002239396795630455,0.000337394536472857,-0.0008648533839732409,DESK
1746270056.243174,0.000492805615067482,0.0009412169456481934,0.004802823066711426,-0.00023797620087862015,1.5525904018431902e-05,0.0006512943655252457,DESK
1746270056.243207,0.0009199213236570358,0.0023007243871688843,0.00439077615737915,-0.000630304915830493,0.001051548169925809,-0.000917511060833931,DESK
1746270056.2468328,-0.00115148164331913,0.0005917325615882874,0.004895031452178955,-0.0008623441681265831,0.00016185309505090117,-0.0007778322324156761,DESK
1746270056.266773,0.0008296556770801544,0.0011062957346439362,0.0027594566345214844,-0.0004663954023271799,0.00015828467439860106,0.00018492736853659153,DESK
1746270056.2869291,0.001015426591038704,0.00144229456782341,0.005247831344604492,-0.0013365410268306732,0.0002096138778142631,-0.001171919284388423,DESK
1746270056.307028,-0.0012207236140966415,0.0023451223969459534,0.003936350345611572,5.135522224009037e-05,0.00018275785259902477,0.0003357918467372656,DESK
1746270056.3270512,-0.000856500118970871,0.0008957721292972565,0.0031581521034240723,-0.0003156170714646578,0.0005288497195579112,-0.0003036076668649912,DESK
1746270056.347265,-0.00045338645577430725,0.0003131777048110962,0.0037544965744018555,-0.0003304744604974985,-0.0005041643744334579,-0.00015712296590209007,DESK
1746270056.367408,-0.00032826513051986694,-0.00025854259729385376,0.004121124744415283,-7.47833400964737e-05,0.00021491677034646273,-0.0012982403859496117,DESK
1746270056.387282,-0.0018591489642858505,-0.00018539279699325562,0.004457235336303711,-0.00012120301835238934,-0.0008780983043834567,-0.0009050772059708834,DESK
1746270056.407278,-0.00011243484914302826,0.0024551264941692352,0.005174756050109863,0.0006127422675490379,6.824190495535731e-05,-9.822426363825798e-06,DESK
1746270056.427362,-0.0004231594502925873,0.00014943629503250122,0.0034506916999816895,-0.00047351932153105736,-0.00042597364517860115,-7.38843809813261e-05,DESK
1746270056.4474869,-0.00033309124410152435,3.10651957988739e-05,0.003908812999725342,-0.00035145459696650505,0.0008843554533086717,-0.0010314679238945246,DESK
1746270056.467551,-0.0018260665237903595,0.0002780742943286896,0.004107534885406494,-6.61823432892561e-05,0.00021709967404603958,-0.0005287462845444679,DESK
1746270056.4875479,-0.0017593838274478912,0.0015324167907238007,0.003939986228942871,-0.00023381109349429607,-0.00018205470405519009,-0.0008002528920769691,DESK
1746270056.507619,-0.0005800053477287292,0.00011131539940834045,0.003848433494567871,0.0008881145622581244,0.00010173238115385175,0.00023940345272421837,DESK
1746270056.527673,-0.0001059509813785553,0.0014684684574604034,0.003970503807067871,-0.0005065957084298134,-0.0007437280146405101,-0.0003250488080084324,DESK
1746270056.547768,0.0003491900861263275,0.0010486207902431488,0.0035580992698669434,-0.0005420013330876827,-0.00048043657443486154,0.0007926668040454388,DESK
1746270056.5678968,0.00010425783693790436,0.00011654943227767944,0.003359556198120117,-0.00019216258078813553,-0.0008329974371008575,-0.00020911754108965397,DESK
1746270056.587848,-0.00014869682490825653,0.0008356831967830658,0.003970205783843994,0.000499803340062499,0.0019115767208859324,0.0004937076009809971,DESK
1746270056.607919,0.0009816698729991913,0.0014655515551567078,0.004443824291229248,3.980705514550209e-06,-0.0004988238215446472,0.0010888815158978105,DESK
1746270056.62798,-0.00039562396705150604,0.0008522756397724152,0.005405008792877197,-0.000617987709119916,-0.0005390241276472807,-5.7421158999204636e-05,DESK
1746270056.648061,0.00039722397923469543,0.00023335963487625122,0.005573391914367676,0.0005708076059818268,-0.0007203721906989813,0.0003395741805434227,DESK
1746270056.668244,0.00035202689468860626,6.398186087608337e-05,0.004017055034637451,0.0009126914665102959,0.0010527472477406263,0.00017458107322454453,DESK
1746270056.6882958,-0.0004523955285549164,0.0008004829287528992,0.00417017936706543,-0.0002893728669732809,-0.00022788700880482793,0.0010369225637987256,DESK
1746270056.70835,-0.0013758782297372818,0.00036191195249557495,0.004033088684082031,0.0021352595649659634,0.00011460873065516353,0.0011869498994201422,DESK
1746270056.728393,-0.0001557953655719757,-0.0001689903438091278,0.003758370876312256,-0.0005089994519948959,-0.0003992145066149533,0.00015424657613039017,DESK
1746270056.748286,-0.001435084268450737,0.001018024981021881,0.003880739212036133,-0.0007218481041491032,-0.0008566395845264196,-0.0003860187716782093,DESK
1746270056.7684321,-0.00022493302822113037,8.100271224975586e-05,0.0037130117416381836,5.4318225011229515e-05,0.0007406221702694893,0.0014533452922478318,DESK
1746270056.788378,-0.0004734676331281662,0.0009336620569229126,0.004094839096069336,0.0007770871743559837,-0.000776104221586138,0.0009210255229845643,DESK
1746270056.808587,-7.350556552410126e-05,-0.0002705194056034088,0.0052849650382995605,0.00012974394485354424,-1.6149133443832397e-05,0.001189116737805307,DESK
1746270056.8286061,-0.00025836192071437836,0.0013316236436367035,0.0054985880851745605,-0.00011046021245419979,-0.0006292646285146475,0.0006629012059420347,DESK
1746270056.8486838,0.0008797980844974518,0.001100786030292511,0.003942131996154785,-0.00012457696720957756,6.505870260298252e-06,0.0010028706165030599,DESK
1746270056.868775,-0.0012962333858013153,0.0006644874811172485,0.004293501377105713,0.0008231739047914743,0.00020940153626725078,-0.0007126701530069113,DESK
1746270056.888805,-0.0008010845631361008,0.0006105750799179077,0.0045372843742370605,-0.0002143746241927147,-0.0008833257015794516,0.0007231449708342552,DESK
1746270056.9088612,-0.0014760419726371765,0.001961592584848404,0.0043544769287109375,8.634175173938274e-05,0.0005127087933942676,-5.0368718802928925e-05,DESK
1746270056.929175,-1.599639654159546e-05,0.001428123563528061,0.004644453525543213,6.723403930664062e-05,0.0003470708034001291,-0.000191250117495656,DESK
1746270056.948832,0.0010576490312814713,0.0016255229711532593,0.0045223236083984375,0.0003273827023804188,0.0005317341419868171,-0.0006694111507385969,DESK
1746270056.968995,0.0010374337434768677,-0.0010188296437263489,0.003774881362915039,0.0007757393177598715,-0.00044658128172159195,-0.001137120183557272,DESK
